0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0000576,0.0798942,0.1483319,0.0917855,0.2280274,0.1038087,0.1321628,0.1199554
0.0000585,0.0832042,0.1320402,0.0920123,0.1840686,0.1520403,0.1559772,0.1038794
0.000059,0.119838,0.1400099,0.0882191,0.199861,0.0879798,0.1440324,0.1118643
